StudentID,StudyHours,Attendance,AssignmentsCompleted,SleepHours,InternetHours,Age,PreviousGPA,cat__Scholarship_NO,cat__Scholarship_No,cat__Scholarship_No ,cat__Scholarship_SI,cat__Scholarship_SÍ ,cat__Scholarship_Sí,cat__Scholarship_si,cat__Program_ADMINISTRACIÓN ,cat__Program_Administracion,cat__Program_Administración,cat__Program_Contador Auditor,cat__Program_INGENIERÍA CIVIL,cat__Program_INGENIERÍA INFORMÁTICA,cat__Program_Ingenieria Informatica,cat__Program_Ingeniería Civil,cat__Program_Ingeniería Civil ,cat__Program_Ingeniería Industrial,cat__Program_Ingeniería Informática,cat__Program_Ingeniería informática ,remainder__Scholarship_Normalized,FinalGrade
STU-11739,-0.5734604693520721,-0.3761149852743518,-1.3293741986158047,0.2416069137306065,0.08217779316936202,0.0,-0.27083333333333315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.13
STU-12758,0.4213352138418982,0.2257133704695076,0.5857752787916239,1.147417210299428,-0.40627467233691267,-1.0,-0.13541666666666657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.92
STU-12918,1.3634404477141544,-0.06416728754711805,1.0781360376435534,1.6384171841404715,-1.1635399040949626,1.4,0.27083333333333315,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,5.04
STU-10410,-0.7736841767745876,-0.34602356748715907,-0.6183517130229883,1.0458310088150746,-0.4423349214682482,0.0,-1.2812500000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,2.95
STU-14879,0.3222771691170751,-1.645972815893896,0.22654529914588112,-0.6642033828382149,0.35099055942113744,-0.4,1.1250000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.81
STU-10912,-1.4333686022824534,-0.4794288530103811,-0.9939441348058042,-1.2737205917443386,1.1377596313775529,0.0,-1.0312500000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,2.84
STU-13331,-0.17512067247991042,-0.00254378831383569,1.0781360376435534,1.689210284882649,1.8655210229372374,1.0,0.13541666666666657,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.95
STU-11038,-1.0476745132475032,1.4484279798891149,-0.30151533345966186,-0.8589102690165602,-1.1110886326312015,-1.0,0.16666666666666682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,4.04
STU-12594,-0.6999175477241869,-0.666998690550551,-0.3111840492679331,-2.061013653248081,0.42638926215029377,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.19
STU-12469,-0.39431294165824277,0.4554111929117465,0.19010167802240033,0.12308967866552725,-0.5406810554628001,0.6,0.364583333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.48
STU-14304,0.23797245020233176,-0.1083013669683356,1.0781360376435534,0.21621036335951782,-1.3733449899500068,-0.2,-0.39583333333333326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.27
STU-13224,1.6395384021599384,-0.8976995602523635,1.0781360376435534,1.6553482177211984,-0.5701848956611659,0.4,0.27083333333333315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,4.75
STU-14166,0.9566701789505182,-0.20158476210863305,0.857986816162933,0.5632965517643936,-1.022577112036105,0.6,-0.2500000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,5.26
STU-14369,2.1559048055127414,1.5116199572422198,1.0781360376435534,1.2743999621548705,-1.0291335209690748,-1.0,0.7499999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.8
STU-10623,1.0746967854311584,-0.367087559938195,0.9189741004920234,0.0722965779233499,-1.4684129194780735,0.6,0.41666666666666613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,4.65
STU-12430,-0.14772163883261868,-0.03407586975992537,0.2652201623789629,-0.6134102820960383,1.3246172859672016,-0.8,0.010416666666666446,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,4.14
STU-14053,0.5878370336985164,0.21167070883548417,1.0781360376435534,-0.8335137186454715,-0.5242900331303748,-1.0,-0.10416666666666723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.08
STU-14745,0.6805722245047339,0.2628261190737113,0.4928068575582536,-0.5456861477731357,-0.1735221552164731,0.6,0.7916666666666665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,5.34
STU-13029,1.3781937735242344,1.3140196471063195,1.0781360376435534,1.1050896263476147,-0.5308464420633451,-0.2,1.2291666666666665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,6.0
STU-13529,-1.1867772994568295,-1.9037559616041817,-1.2899555880128555,0.5209689678125796,-0.8422758663794262,0.2,-1.1875000000000007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3.47
STU-13385,-0.9380783786583369,-1.0983090121669832,-0.9835316716276666,-1.4345654107612318,0.5476828274102412,0.6,-1.2812500000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,1.74
STU-10095,-0.2973625149062882,-2.4519212889608806,-1.0988125139570457,0.8003310218945529,-0.688200256454628,-0.2,-0.14583333333333393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,3.43
STU-11359,1.1020958190784507,1.5116199572422198,1.0781360376435534,0.0722965779233499,-0.11123627035325674,-0.4,0.8124999999999993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,5.64
STU-13180,0.6405274830202309,0.35711256147358234,0.2057203727896061,0.10615864508480122,-0.6193579626584417,0.2,-0.4270833333333335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.05
STU-11793,-0.6240433007009181,0.04616791100592226,0.23026403599521572,1.12202065992834,0.590299485474547,-0.2,-0.9895833333333336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,2.4
STU-10293,-0.6324737725923927,-1.2126563997583166,0.04283969878874145,-0.31711719443333986,-0.8652232976448215,-0.8,-0.7291666666666669,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.54
STU-12560,2.3006981602488126,0.8265386789537933,1.0781360376435534,0.9273137737499947,-0.9307873869745229,0.2,0.6354166666666661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,5.93
STU-13947,0.048286832644159346,0.3932222628182139,-0.910644429380704,0.3939862159571378,-0.7275387100524489,0.0,-0.22916666666666735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.01
STU-11469,0.34967620276436645,0.7884228830900161,0.9256678268208264,1.443710297962128,-0.16368754181701783,1.4,1.2812499999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,5.61
STU-14293,-0.25521015544891634,-0.1775116278788792,1.0781360376435534,0.8511241226367294,-1.0553591567009553,1.2,-1.2812500000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3.32
STU-12577,1.3486871219040741,0.10935988835902705,0.074077088323154,-1.5192205786648605,-1.0586373611674404,1.2,-0.2500000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.84
STU-11830,0.12626869764029708,-0.5616787282953759,-0.0025366468759287965,0.8680551562174548,-0.026002954224645127,-0.2,-0.5520833333333336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.57
STU-12417,0.7248322019349742,-1.1023212012052763,1.0781360376435534,2.247934393046595,0.5673520542091517,-0.4,-0.9791666666666671,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.33
STU-12319,-0.8031908283947475,-0.8666050952055971,0.8185682055599839,0.6818137868294736,-0.7209823011194787,0.0,-0.47916666666666663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.47
STU-10160,0.06304015845423948,1.405296947727471,1.0781360376435534,0.5125034510222171,1.0721955420478517,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,5.68
STU-14214,0.11783822574882255,0.45741728743089227,-0.223421859623631,0.4617103502800397,1.0295788839835456,0.4,0.19791666666666616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,4.0
STU-11978,0.6468503369388365,0.18759757460572887,-0.40563996524103707,-0.2578585769007999,1.0525263152489412,-0.2,-1.0416666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.1
STU-14572,-1.7200046465925805,-0.31693519695954,-0.770076176475848,-0.3594447783851538,0.0004908484836258368,0.0,0.05208333333333315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3.98
STU-11361,0.3960437981674754,0.6941364406901436,0.9011241636152167,-1.146737839888896,-1.2061565621592683,-1.0,1.1666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,5.26
STU-11202,-0.8558812777164622,-0.5065111290188558,-1.7867788310839865,0.16541726261734122,0.44278028448271933,0.0,0.18749999999999972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,3.38
STU-10401,-1.1151182883792976,-0.7763308418440191,-0.009222617101946141,-1.019755088033454,0.46572771574811456,0.4,0.1250000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,4.15
STU-11090,-0.6240433007009181,-1.512567530370674,-0.5900893129680441,0.614089652506571,0.052673952970996495,0.2,0.5729166666666665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,4.43
STU-10297,1.6521841099971504,1.5116199572422198,1.0781360376435534,-0.1985999593682599,0.1477418824990634,-1.0,0.7291666666666669,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,5.63
STU-12148,-0.2109501780186763,-0.00254378831383569,0.8617055530122676,-0.00015787414251195491,0.0004908484836258368,-1.0,0.37499999999999944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.05
STU-12211,-0.31211584071636794,-0.2898529209510653,-2.0775840527019684,-0.6980654499996662,-0.632470780524382,-0.8,-0.19791666666666707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.38
STU-12662,1.2981042905552287,-1.0551779800053407,1.0781360376435534,1.6130206337693838,-0.6488618028568073,0.0,-0.1562500000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.74
STU-14324,-1.3596019732320532,1.2357819608596174,-1.28400560905392,-0.8165826850647462,-0.11779267928622703,-1.0,0.17708333333333326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.83
STU-11350,-1.677852287135209,-0.6248707056484807,-2.7484069929534756,0.14002071224625254,0.02644831723911595,-0.2,-1.2812500000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,2.13
STU-12209,0.2126810345279086,-1.1865771710094168,0.8550118266834646,0.7664689547331015,-0.37021442320557685,0.8,1.0624999999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,4.28
STU-13824,-2.141528241166297,-0.33599309489142865,-2.144521315989995,1.4013827140103132,-0.22597342668023387,-0.6,-1.2812500000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,2.08
STU-10386,-0.7441775251544274,-0.7973948342950535,-0.32531524929540523,-1.3583757596479666,2.5703349832315263,-0.4,-0.5520833333333336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3.29
STU-14092,-0.6345813905652612,-0.9889768608735166,-1.406723925081968,-0.4694964966598704,0.0004908484836258368,1.4,-0.708333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.15
STU-10741,1.4582832564932404,0.12039340821433107,1.0781360376435534,-0.28325512727188856,0.08217779316936202,1.4,-0.1562500000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,4.9
STU-12102,0.002430566754824973,-1.049159696447902,0.6884124158332654,0.758003437942739,-0.7504861413178444,-0.4,-0.5625000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.41
STU-14024,0.037748742779816664,0.11939036095475888,0.6125501841068345,1.409848230800676,0.8427212293938968,1.0,0.02083333333333289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,4.48
STU-13519,0.33070764100854927,-0.312923007921247,1.0781360376435534,0.9188482569596321,0.04611754403802621,0.4,0.1250000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,5.16
STU-14894,-1.4670904898483508,-2.0381642943869775,-2.5773822852525674,-0.7996516514840202,-1.589706484738021,0.4,0.20833333333333354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,1.93
STU-13663,1.051512987729604,1.368184199123266,0.8431118687655935,-0.05468617393209197,-0.7931027993821502,1.0,1.2812499999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,5.43
STU-13387,1.825008783772374,0.7322522365539222,0.9457490058072341,-0.5456861477731357,-1.1569834951619924,-0.2,0.5937499999999994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sí,5.8
STU-11092,-0.08660071761943,-0.13036840667894367,0.7270872790663472,1.1897447942512427,-1.1504270862290222,1.0,-0.6041666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3.84
STU-14619,-0.8664193675808051,-2.0642435231358784,-1.5487796727265577,0.18234829619806725,0.2559226298930705,0.4,-0.5729166666666665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,2.51
STU-10340,2.3006981602488126,1.5116199572422198,1.0781360376435534,-0.3679102951755165,-0.9275091825080379,-0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.84
STU-10807,-0.7800070306931932,-1.2246929668731943,0.5225567523529325,0.17388277940770386,-1.0127424986366496,-0.6,0.02083333333333289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,4.1
STU-13445,-0.5313081098947007,-0.00254378831383569,-1.6960416519602166,0.5294344846029423,-1.1766527219609029,0.6,-0.47916666666666663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,3.24
STU-11443,0.6131284493729392,1.5116199572422198,0.5314817207913364,-0.00015787414251195491,1.901581272068573,-1.0,0.7708333333333336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.86
STU-12374,-0.5376309638133062,0.04315876922720285,1.0781360376435534,0.11462416187516461,-0.6423053939238372,1.4,-0.45833333333333376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.47
STU-12997,0.3264924050628122,1.3090044108084542,1.0781360376435534,0.6648827532487476,0.20019315396282447,-0.2,0.3854166666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,4.9
STU-12960,0.49299422491942996,-0.2888498736914931,1.0781360376435534,0.8934517065885441,0.5083443738124204,0.4,-0.2395833333333338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,4.34
STU-14520,0.6110208314000707,0.1555000622993904,0.010858561884462608,0.7833999883138276,-0.19646958648186835,0.8,-0.37500000000000033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.38
STU-14052,0.10940775385734841,0.03112220211232521,0.045814688268209766,0.5379000013933057,-1.3340065363521858,1.4,0.18749999999999972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.7
STU-14352,-0.5123395481388834,-1.193598501826428,-0.5997580287763142,1.4945033987043037,0.9213981365895385,0.0,0.30208333333333337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,4.32
STU-12874,0.9060873476016718,1.2287606300426066,1.0781360376435534,0.8087965386849155,2.308078625912721,0.8,1.2812499999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,5.77
STU-12455,-0.5081243121931464,0.708179102324167,1.0781360376435534,0.6310206860872962,1.2229929475061645,-0.6,-1.0625000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.39
STU-11543,0.5772989438341734,0.14546958970365853,0.9516989847661697,-0.00015787414251195491,0.0004908484836258368,-0.2,-0.1562500000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,4.5
STU-12800,0.459272337353533,0.08127456509098016,0.6579187736687192,-0.17320340899717196,0.16413290483148865,1.2,0.6562499999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.89
STU-13125,-0.609289974890838,-0.42024906469556933,-0.25465924915804355,-0.5372206309827731,-0.9766822495053139,-0.6,-0.8020833333333338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3.7
STU-10310,0.2021429446635659,0.4804873744010739,0.4623132153937084,1.1135551431379773,0.010057294906690687,-0.2,0.08333333333333341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3.96
STU-11238,0.29277051749691485,0.10233855754201603,-0.0025366468759287965,-0.41023787912733045,-0.789824594915665,-1.0,0.7291666666666669,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,5.17
STU-12000,0.13469916953177122,-0.2607645504234462,0.258526436050161,0.19927932977879254,-0.10795806588677175,0.4,1.2500000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,4.96
STU-13560,0.3623219106015781,0.534651926418022,1.0781360376435534,0.3685896655860491,1.0131878616511207,0.2,-0.2500000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sí,3.88
STU-10098,-0.8938184012280966,-0.8736264260226096,-1.0846813139295735,2.2551300823184035,-0.25547726687859973,-0.4,-1.1562500000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,3.63
STU-11594,-1.30480390593747,-0.12033793408321182,-0.8786632924764252,-0.4864275302405957,-0.7209823011194787,1.0,1.2812499999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.06
STU-12523,-1.8274931632088784,-2.0652465703954506,-0.34465268091194556,-0.3679102951755165,1.711445413012439,1.2,-1.0833333333333335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sí,2.88
STU-11722,0.7564464715280027,0.8726788528941553,0.6147814262164355,0.7833999883138276,0.08873420210233231,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5.03
STU-12035,0.6131284493729392,-0.2286670381171063,-0.29259036502125907,-1.9509619349733642,-0.5832977135271061,0.8,0.23958333333333287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,4.39
STU-10816,-0.09924642545664122,0.1966249999418871,0.21092660437867536,-0.00015787414251195491,-1.547089826673715,0.0,1.0624999999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,4.13
STU-14541,-1.1003649625692178,-1.4463664112388486,-0.0025366468759287965,0.05536554434262462,-1.6290449383358416,-0.2,-0.9583333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,2.48
STU-12436,-1.6356999276778375,-0.00254378831383569,-0.25391550178817623,0.14002071224625254,-0.7865463904491801,0.0,-0.20833333333333354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,2.88
STU-13028,-0.6767337500226327,-1.0280957039968661,0.17522673062506086,0.5209689678125796,-1.2061565621592683,-0.6,-0.854166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,2.83
STU-13584,1.4182385150087378,1.077300493847068,1.0781360376435534,-0.28325512727188856,-1.1110886326312015,-1.0,1.2812499999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sí,5.76
STU-10775,0.1578829672333255,0.3671430340693142,0.2934825624339082,2.11248612440079,-0.7603207547172995,-0.6,0.6145833333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,4.33
